player,player_id,Career_MP,Career_WS,Career_VORP,All_Star_Selections,All_NBA_Selections,OutcomeClass
Ekpe Udoh,udohek01,6984,12.6,1,0,0,Rotational
Elden Campbell,campbel01,28494,68.9,10,0,0,All-Star
Eldridge Recasner,recasel01,5154,8.9,1,0,0,Rotational
Elfrid Payton,paytoel01,16213,17.3,3.3,0,0,Starter
Elgin Baylor,bayloel01,33863,104.10000000000001,0,11,9,Superstar
Elias Harris,harriel01,11,0,0,0,0,Rotational
Elie Okobo,okoboel01,1677,0.5,-0.9,0,0,Rotational
Elijah Bryant,bryanel01,32,0,0,0,0,Rotational
Elijah Harkless,harklej01,683,0.2,-0.6,0,0,Rotational
Elijah Hughes,hugheel01,932,-0.8,-1.1,0,0,Rotational
Elijah Millsap,millsel01,1120,0.4,-0.5,0,0,Rotational
Elliot Perry,perryel01,10727,14.200000000000001,3.3000000000000003,0,0,Starter
Elliot Williams,williel01,1589,0.8,-1.1,0,0,Rotational
Elmer Behnke,behnkel01,55,-0.1,0,0,0,Rotational
Elmer Bennett,benneel01,234,-0.5,-0.3,0,0,Rotational
Elmer Gainer,gaineel01,0,-0.3,0,0,0,Rotational
Elmore Morgenthaler,morgeel01,0,0.7,0,0,0,Rotational
Elmore Smith,smithel01,19343,37.5,10.1,0,1,All-Star
Elmore Spencer,spencel01,2699,-0.1,-1.7,0,0,Rotational
Elnardo Webster,webstel01,474,1,0,0,0,Rotational
Elston Turner,turneel01,9006,8.5,-2.78E-17,0,0,Rotational
Elton Brand,brandel01,34910,109.7,37.2,2,2,Superstar
Elton McGriff,mcgriel01,1359,2.3,0,0,0,Rotational
Elvin Hayes,hayesel01,50000,120.8,21.4,12,7,Superstar
Elvin Ivory,ivoryel01,188,0.1,0,0,0,Rotational
Em Bryant,bryanem01,11451,8.7,0,0,0,Starter
Emanual Davis,davisem01,3934,2.5,-0.5,0,0,Rotational
Emanuel Miller,milleem01,58,0.2,0,0,0,Rotational
Emanuel Terry,terryem01,64,0.1,-0.1,0,0,Rotational
Emeka Okafor,okafoem01,19055,45.3,6.9,0,0,Starter
Emmanuel Mudiay,mudiaem01,8432,-0.1,-2.8,0,0,Rotational
Emoni Bates,batesem01,208,-0.2,-0.2,0,0,Rotational
Enes Freedom,kanteen01,19876,64.60000000000001,9.4,0,0,All-Star
Ennis Whatley,whatlen01,7215,9.5,2.1,0,0,Rotational
Enrique Freeman,freemen01,218,0.30000000000000004,-0.2,0,0,Rotational
Eric Anderson,anderer01,83,0.2,0,0,0,Rotational
Eric Bledsoe,bledser01,23343,51.6,21.5,0,0,All-Star
Eric Dawson,dawsoer01,39,0.1,0,0,0,Rotational
Eric Fernsten,fernser01,1911,3.9,0.9,0,0,Rotational
Eric Gordon,gordoer01,30922,44.4,9.200000000000001,0,0,Starter
Eric Johnson,johnser01,272,-0.4,-0.3,0,0,Rotational
Eric Leckner,leckner01,6696,6.2,-6.4,0,0,Rotational
Eric Maynor,maynoer01,6455,5,-1.6,0,0,Rotational
Eric McWilliams,mcwiler01,245,-0.4,0,0,0,Rotational
Eric Mika,mikaer01,19,0.1,0,0,0,Rotational
Eric Mobley,mobleer01,2246,1.3,-1.5,0,0,Rotational
Eric Money,moneyer01,14355,17.900000000000002,1.9000000000000004,0,0,Starter
Eric Montross,montrer01,11647,10.6,-8,0,0,Starter
Eric Moreland,moreler01,941,2.3,0.5,0,0,Rotational
Eric Murdock,murdoer01,13555,28.099999999999998,13.299999999999999,0,0,Starter
Eric Paschall,pascher01,3085,5,-0.1,0,0,Rotational
Eric Piatkowski,piatker01,14613,31,7.8,0,0,Starter
Eric Riley,rileyer01,1844,2.5,-0.8,0,0,Rotational
Eric Snow,snower01,24050,44.8,6.3,0,0,Starter
Eric Washington,washier01,2300,0,-0.9,0,0,Rotational
Eric White,whiteer01,1224,1.8,-0.5,0,0,Rotational
Eric Williams,willier01,19060,28.4,-1.3,0,0,Starter
Erick Barkley,barkler01,266,0.1,-0.2,0,0,Rotational
Erick Dampier,dampier01,24003,52.6,4.2,0,0,All-Star
Erick Green,greener01,494,0.2,-0.2,0,0,Rotational
Erick Strickland,stricer01,11019,14.2,2.0999999999999996,0,0,Starter
Erik Daniels,danieer01,72,-0.1,-0.1,0,0,Rotational
Erik McCree,mccreer01,8,-0.1,0,0,0,Rotational
Erik Murphy,murpher01,62,-0.1,-0.1,0,0,Rotational
Ernest Brown,browner01,21,-0.2,-0.1,0,0,Rotational
Ernie Barrett,barreer01,2092,0.7,0,0,0,Rotational
Ernie Beck,becker01,7136,9.1,0,0,0,Rotational
Ernie Calverley,calveer01,0,5.7,0,0,0,Rotational
Ernie DiGregorio,digreer01,8465,2,-4.1,0,0,Rotational
Ernie Grunfeld,grunfer01,12916,24.9,4.9,0,0,Starter
Ernie Vandeweghe,vandeer01,3600,18.1,0,0,0,Rotational
Errol Palmer,palmeer01,1191,4.2,0,0,0,Rotational
Ersan İlyasova,ilyaser01,24709,61.2,11.6,0,0,All-Star
Erv Staggs,stagger01,1058,-0.2,0,0,0,Rotational
Ervin Inniger,inniger01,2477,5.6000000000000005,0,0,0,Rotational
Ervin Johnson,johnser02,16989,37.8,2.6,0,0,Starter
Erwin Mueller,mueller01,15262,15.700000000000001,-0.1,0,0,Starter
Essie Hollis,hollies01,154,0.1,-0.1,0,0,Rotational
Esteban Batista,batises01,576,0.30000000000000004,-0.7,0,0,Rotational
Etan Thomas,thomaet01,7084,14.700000000000001,-0.1,0,0,Rotational
Etdrick Bohannon,bohanet01,270,0.30000000000000004,-0.3,0,0,Rotational
Ethan Thompson,thompet01,653,0.3,-0.5,0,0,Rotational
Eugene Jeter,jetereu01,858,0.7,-0.3,0,0,Rotational
Eugene Omoruyi,omorueu01,1701,1.9,-0.8,0,0,Rotational
Evan Eschmeyer,eschmev01,2138,3.9000000000000004,-0.5,0,0,Rotational
Evan Fournier,fournev01,21353,33.3,5.1000000000000005,0,0,Starter
Evan Mobley,mobleev01,10819,34.7,12.1,1,1,All-Star
Evan Turner,turneev01,21395,21.6,-0.4,0,0,Starter
Everette Stephens,stephev01,215,-0.3,-0.2,0,0,Rotational
Evers Burns,burnsev01,143,0.1,-0.1,0,0,Rotational
Evric Gray,grayev01,42,-0.1,-0.1,0,0,Rotational
Fab Melo,melofa01,36,0,-0.1,0,0,Rotational
Fabricio Oberto,obertfa01,4871,13.6,0.5,0,0,Rotational
Facundo Campazzo,campafa01,2661,5.1,0.9,0,0,Rotational
Fat Lever,leverfa01,23814,61.2,32.1,2,2,All-Star
Fatty Taylor,taylofa01,17706,16.900000000000002,2.6,0,0,Starter
Felipe López,lopezfe01,5710,4.9,-0.1,0,0,Rotational
Felton Spencer,spencfe01,13856,22.4,-8.5,0,0,Starter
Fennis Dembo,dembofe01,74,-0.1,-0.2,0,0,Rotational
Fernando Martín,martife01,146,-0.4,-0.3,0,0,Rotational
Feron Hunt,huntfe01,8,0,0,0,0,Rotational
Festus Ezeli,ezelife01,2394,5.9,0,0,0,Rotational
Filip Petrušev,petrufi01,20,0,0,0,0,Rotational
Floyd Theard,thearfl01,406,0,0,0,0,Rotational
Floyd Volker,volkefl01,0,-4,0,0,0,Rotational
Fly Williams,willifl01,1239,-0.3,-0.6,0,0,Rotational
Flynn Robinson,robinfl01,17640,45.4,0.3,1,0,All-Star
Foots Walker,walkefo01,15036,30.9,10.3,0,0,Starter
Forest Able,ablefo01,1,0,0,0,0,Rotational
Forrest McKenzie,mckenfo01,42,-0.2,-0.2,0,0,Rotational
Fran Curran,currafr01,0,9.1,0,0,0,Rotational
Fran O'Hanlon,ohanlfr01,101,0,0,0,0,Rotational
Francisco Elson,elsonfr01,8086,11.9,-2.4,0,0,Rotational
Francisco García,garcifr01,12882,19.6,6.2,0,0,Starter
Frank Brickowski,brickfr01,18859,33.7,3.7,0,0,Starter
Frank Card,cardfr01,10350,15.700000000000001,0,0,0,Starter
Frank Fucarino,fucarfr01,0,0.4,0,0,0,Rotational
Frank Gates,gatesfr01,0,1.3,0,0,0,Rotational
Frank Jackson,jacksfr01,3873,2.5,-1.8,0,0,Rotational
Frank Johnson,johnsfr01,12897,17.2,2.5,0,0,Starter
Frank Kaminsky,kaminfr01,8395,16.7,3.9,0,0,Rotational
Frank Kendrick,kendrfr01,121,0.3,0,0,0,Rotational
Frank Kornet,kornefr01,595,-0.1,-0.6,0,0,Rotational
Frank Kudelka,kudelfr01,2717,4.199999999999999,0,0,0,Rotational
Frank Mangiapane,mangifr01,0,-0.1,0,0,0,Rotational
Frank Mason III,masonfr01,1616,1.2,-0.2,0,0,Rotational
Frank Ntilikina,ntilila01,5454,0.4,-3.4,0,0,Rotational
Frank Oleynick,oleynfr01,1166,-0.1,-0.8,0,0,Rotational
Frank Radovich,radovfr01,175,0,0,0,0,Rotational
Frank Ramsey,ramsefr01,15330,49.1,0,0,0,Starter
Frank Reddout,reddofr01,18,0.3,0,0,0,Rotational
Frank Russell,russefr01,131,0.1,0,0,0,Rotational
Frank Schade,schadfr01,76,0,0,0,0,Rotational
Frank Selvy,selvyfr01,19310,31.4,0,2,0,All-Star
Frank Williams,willifr02,952,-2.78E-17,-0.3,0,0,Rotational
Frankie Baumholtz,baumhfr01,0,3.8,0,0,0,Rotational
Frankie Brian,brianfr01,7616,30,0,2,0,All-Star
Frankie King,kingfr01,79,0,-0.1,0,0,Rotational
Frankie Sanders,sandefr01,1144,0.9,-0.2,0,0,Rotational
Franklin Edwards,edwarfr01,4436,3.9000000000000004,0.1,0,0,Rotational
Franz Wagner,wagnefr01,10417,24.2,7.800000000000001,0,0,Starter
Fred Brown,brownfr01,24422,63.2,22.5,1,2,All-Star
Fred Carter,cartefr01,21655,17,1.4,0,1,All-Star
Fred Christ,chrisfr01,48,0.1,0,0,0,Rotational
Fred Cofield,cofiefr01,496,-0.5,-0.3,0,0,Rotational
Fred Diute,diutefr01,72,-0.3,0,0,0,Rotational
Fred Foster,fostefr01,10025,3.5,-1.5,0,0,Starter
Fred Hetzel,hetzefr01,11161,20.4,0,0,0,Starter
Fred Hilton,hiltofr01,2080,-3.5,0,0,0,Rotational
Fred Hoiberg,hoibefr01,9978,27.6,7.9,0,0,Starter
Fred Jacobs,jacobfr01,0,0.7,0,0,0,Rotational
Fred Jones,jonesfr01,11618,17.6,2.7,0,0,Starter
Fred LaCour,lacoufr01,2400,3.3,0,0,0,Rotational
Fred Paine,painefr01,0,-0.3,0,0,0,Rotational
Fred Roberts,roberfr01,15881,28.9,1.6,0,0,Starter
Fred Saunders,saundfr01,3542,3.6,-0.6,0,0,Rotational
Fred Schaus,schaufr01,8152,35.1,0,1,0,All-Star
Fred Scolari,scolafr01,8696,39.7,0,2,0,All-Star
Fred Sheffield,shefffr01,0,-0.5,0,0,0,Rotational
Fred Taylor,taylofr01,1118,-1.4,0,0,0,Rotational
Fred VanVleet,vanvlfr01,17193,46.1,18.8,1,0,All-Star
Fred Vinson,vinsofr01,67,-0.2,-0.2,0,0,Rotational
Freddie Boyd,boydfr01,8340,1.9000000000000004,-1.9,0,0,Rotational
Freddie Crawford,crawffr01,6881,7.4,0,0,0,Rotational
Freddie Gillespie,gillefr01,511,1,-0.2,0,0,Rotational
Freddie Lewis,lewisfr01,0,1.4000000000000001,0,0,0,Rotational
Freddie Lewis,lewisfr02,27714,61,4.8,3,0,All-Star
Freeman Williams,willifr01,7603,10.4,2,0,0,Rotational
Frido Frey,freyfr01,0,1.2,0,0,0,Rotational
Fritz Nagy,nagyfr01,0,2.1,0,0,0,Rotational
Furkan Aldemir,aldemfu01,540,1.4,-0.2,0,0,Rotational
Furkan Korkmaz,korkmfu01,5447,7.6,-8.33E-17,0,0,Rotational
GG Jackson ,jacksgg01,2870,2.6,-0.2,0,0,Rotational
Gabe Pruitt,pruitga01,461,0.5,-0.1,0,0,Rotational
Gabe Vincent,vincega01,7589,6.3,-3.2,0,0,Rotational
Gabe York,yorkga01,77,0.1,0,0,0,Rotational
Gabriel Deck,deckga01,268,0.6,0.1,0,0,Rotational
Gabriel Lundberg,lundbga01,44,0,0,0,0,Rotational
Gail Goodrich,goodrga01,33527,76.6,6,5,1,All-Star
Gal Mekel,mekelga01,335,-0.6,-0.5,0,0,Rotational
Gale Bishop,bishoga01,0,2.8,0,0,0,Rotational
Gani Lawal,lawalga01,2,0,0,0,0,Rotational
Gar Heard,heardga01,23870,33.800000000000004,7.3,0,0,Starter
Garfield Smith,smithga01,1470,0.7,0,0,0,Rotational
Garland O'Shields,oshiega01,0,-0.1,0,0,0,Rotational
Garret Siler,silerga01,101,0.1,-0.1,0,0,Rotational
Garrett Temple,templga01,18138,18.900000000000002,-1.5,0,0,Starter
Garrison Mathews,mathega01,6367,11.1,-0.2,0,0,Rotational
Garry Witts,wittsga01,493,1.1,0.1,0,0,Rotational
Garth Joseph,josepga01,32,-0.2,-0.2,0,0,Rotational
Gary Alcorn,alcorga01,844,-1.3,0,0,0,Rotational
Gary Alexander,alexaga01,110,0,-0.2,0,0,Rotational
Gary Bergen,bergega01,40,0,0,0,0,Rotational
Gary Bradds,braddga01,5532,16,0,0,0,Rotational
Gary Brokaw,brokaga01,6211,6.800000000000001,0.2,0,0,Rotational
Gary Clark,clarkga01,3461,4.199999999999999,-0.6,0,0,Rotational
Gary Forbes,forbega01,1504,1.7000000000000002,0,0,0,Rotational
Gary Freeman,freemga01,764,2.4,0,0,0,Rotational
Gary Garland,garlaga01,1106,0.5,-0.2,0,0,Rotational
Gary Grant,grantga01,12602,12.1,3.5,0,0,Starter
Gary Gray,grayga01,276,-0.5,0,0,0,Rotational
Gary Gregor,gregoga01,8305,3.9,0,0,0,Rotational
Gary Harris,harriga01,18406,28.3,2.0999999999999996,0,0,Starter
Gary Hill,hillga01,1221,0.19999999999999996,0,0,0,Rotational
Gary Keller,kellega01,1714,3.5,0,0,0,Rotational
Gary Leonard,leonaga01,149,0.1,-0.2,0,0,Rotational
Gary Melchionni,melchga01,2780,3.9000000000000004,0.5,0,0,Rotational
Gary Neal,nealga01,9814,12.2,-0.3,0,0,Rotational
Gary Payton,paytoga01,50325,154.6,66.5,9,8,Superstar
Gary Payton II,paytoga02,5759,16.5,4.5,0,0,Rotational
Gary Phillips,phillga01,6932,2.3,0,0,0,Rotational
Gary Plummer,plummga01,1439,0.2,-1.6,0,0,Rotational
Gary Suiter,suitega01,140,-0.3,0,0,0,Rotational
Gary Trent,trentga01,11226,26.5,2.7,0,0,Starter
Gary Trent Jr.,trentga02,14877,20.7,1.2999999999999998,0,0,Starter
Gary Turner,turnega01,21,0.1,0,0,0,Rotational
Gary Voce,vocega01,4,0,0,0,0,Rotational
Gary Zeller,zellega01,779,-1.9,0,0,0,Rotational
Gaylon Nickerson,nickega01,84,0.2,0,0,0,Rotational
Geert Hammink,hammige01,44,0,0,0,0,Rotational
Gene Banks,banksge01,13074,31.1,8.8,0,0,Starter
Gene Berce,bercege01,0,-0.1,0,0,0,Rotational
Gene Conley,conlege01,5791,5.2,0,0,0,Rotational
Gene Dyker,dykerge01,91,-0.3,0,0,0,Rotational
Gene Englund,engluge01,0,8.4,0,0,0,Rotational
Gene Gallette,gillege01,0,0.2,0,0,0,Rotational
Gene Guarilia,guarige01,1082,1.2999999999999998,0,0,0,Rotational
Gene James,jamesge01,0,1.4,0,0,0,Rotational
Gene Littles,littlge01,11310,23.3,1.8,0,0,Starter
Gene Moore,moorege01,13192,26.6,-0.1,1,0,All-Star
Gene Ollrich,ollrige01,0,-0.6,0,0,0,Rotational
Gene Phillips,phillge01,184,0.1,0,0,0,Rotational
Gene Rhodes,rhodege01,1162,0.9,0,0,0,Rotational
Gene Rock,rockge01,0,0,0,0,0,Rotational
Gene Short,shortge01,444,-0.2,-0.4,0,0,Rotational
Gene Shue,shuege01,24285,39.4,0,5,3,Superstar
Gene Stump,stumpge01,0,1,0,0,0,Rotational
Gene Tormohlen,tormobu01,3223,2.3,0,0,0,Rotational
Gene Vance,vancege01,118,10.4,0,0,0,Rotational
Gene Wiley,wileyge01,6556,8.2,0,0,0,Rotational
Gene Williams,willige01,8,0,0,0,0,Rotational
Geno Carlisle,carlige01,16,0.1,0,0,0,Rotational
Geoff Crompton,crompge01,495,0,-0.4,0,0,Rotational
Geoff Huston,hustoge01,14686,13.5,-0.1,0,0,Starter
Geoff Petrie,petrige01,16787,26.1,1.3,2,0,All-Star
George Adams,adamsge01,3903,6.7,0.9,0,0,Rotational
George Blaney,blanege01,363,-0.1,0,0,0,Rotational
George Bon Salle,bonsage01,9,-0.1,0,0,0,Rotational
George Brown,brownge01,6,0,0,0,0,Rotational
George Bruns,brunsge01,236,0.3,0,0,0,Rotational
George Bucci,buccige01,237,0.1,-0.1,0,0,Rotational
George Carter,cartege01,18857,27.3,0.4,1,0,All-Star
George Dempsey,dempsge01,6414,12.9,0,0,0,Rotational
George Feigenbaum,feigege01,79,-0.6,0,0,0,Rotational
George Gervin,gervige01,38108,123.7,43.300000000000004,12,7,Superstar
George Glamack,glamage01,0,0.2,0,0,0,Rotational
George Hill,hillge01,29121,80.3,20.4,0,0,All-Star
George Irvine,irvinge01,6451,16.1,2,0,0,Rotational
George Johnson,johnsge01,2221,3,-0.1,0,0,Rotational
George Johnson,johnsge02,19754,36.4,10.5,0,1,All-Star
George Johnson,johnsge03,9878,14,1.4,0,0,Rotational
George Kaftan,kaftage01,1335,9,0,0,0,Rotational
George Karl,karlge01,4449,7.8,1.4,0,0,Rotational
George King,kingge01,13408,31.4,0,0,0,Starter
George King,kingge03,25,-0.1,-0.1,0,0,Rotational
George Lee,leege01,5158,6.5,0,0,0,Rotational
George Lehmann,lehmage01,13627,27,-0.3,0,0,Starter
George Lynch,lynchge01,17683,32.1,7.4,0,0,Starter
George McCloud,mccloge01,18922,27.8,6.3,0,0,Starter
George McGinnis,mcginge01,30387,76.4,24,6,2,All-Star
George McLeod,mcleoge01,85,-0.2,0,0,0,Rotational
George Mearns,mearnge01,0,1.2000000000000002,0,0,0,Rotational
George Mikan,mikange01,8350,108.69999999999999,0,4,0,Superstar
George Munroe,munroge01,0,2.9,0,0,0,Rotational
George Nostrand,nostrge01,0,10.1,0,0,0,Rotational
George Pastushok,pastuge01,0,0,0,0,0,Rotational
George Patterson,pattege01,559,0.1,0,0,0,Rotational
George Pearcy,pearcge01,0,1.4,0,0,0,Rotational
George Peeples,peeplge01,6935,11.1,0,0,0,Rotational
George Ratkovicz,ratkoge01,8098,34.1,0,0,0,Starter
George Reynolds,reynoge01,44,0.1,0,0,0,Rotational
George Senesky,senesge01,5032,21.9,0,0,0,Starter
George Stone,stonege01,7334,14,0,0,0,Rotational
George Sutor,sutorge01,1185,-0.6,0,0,0,Rotational
George Thompson,thompge01,14031,31,2.6,3,0,All-Star
George Tinsley,tinslge01,3310,6,0,0,0,Rotational
George Trapp,trappge01,6863,8.3,-0.6,0,0,Rotational
George Wilson,wilsoge01,8187,2.2,0,0,0,Rotational
George Yardley,yardlge01,17606,65.3,0,6,2,All-Star
George Zídek,zidekge01,1768,1.1,-2.6,0,0,Rotational
Georges Niang,niangge01,11191,18.9,0.6,0,0,Starter
Georgi Glouchkov,gloucge01,772,-0.5,-0.8,0,0,Rotational
Georgios Kalaitzakis,kalaige01,428,-0.2,-0.6,0,0,Rotational
Georgios Papagiannis,papagge01,599,0.5,-0.4,0,0,Rotational
Gerald Brown,brownge02,236,-0.3,-0.3,0,0,Rotational
Gerald Fitch,fitchge01,239,0.1,-0.1,0,0,Rotational
Gerald Glass,glassge01,4266,2.8,0.39999999999999997,0,0,Rotational
Gerald Govan,govange01,22925,27.1,0.9,1,0,All-Star
Gerald Green,greenge01,13388,18.2,2,0,0,Starter
Gerald Henderson,hendege01,22966,38.3,8.600000000000001,0,0,Starter
Gerald Henderson,hendege02,13854,18.3,0.6000000000000001,0,0,Starter
Gerald Madkins,madkige01,420,0.4,0,0,0,Rotational
Gerald Paddio,paddige01,1762,-5.55E-17,-1.4,0,0,Rotational
Gerald Wallace,wallage01,29500,70.60000000000001,27.400000000000002,1,0,All-Star
Gerald Wilkins,wilkige01,26084,33.9,5.2,0,0,Starter
Gerard King,kingge02,1829,3,0.1,0,0,Rotational
Gerry Calabrese,calabge01,937,1.9,0,0,0,Rotational
Gerry Ward,wardge01,2049,1.1,0,0,0,Rotational
Gheorghe Mureșan,muresgh01,6729,18.9,2.9,0,0,Rotational
Gian Clavell,clavegi01,64,0.1,0,0,0,Rotational
Giannis Antetokounmpo,antetgi01,29273,125.7,65.5,10,9,Superstar
Giff Roux,rouxgi01,0,3.2,0,0,0,Rotational
Gigi Datome,datomlu01,656,0.7000000000000001,0.2,0,0,Rotational
Gil McGregor,mcgregi01,532,-0.4,0,0,0,Rotational
Gilbert Arenas,arenagi01,21147,51.8,22.1,3,2,All-Star
Gino Sovran,sovragi01,0,0.1,0,0,0,Rotational
Glen Combs,combsgl01,20465,45.4,0.4,3,0,All-Star
Glen Davis,davisgl01,12527,20.6,-1.9,0,0,Starter
Glen Gondrezick,gondrgl01,7545,15.9,4.1,0,0,Rotational
Glen Rice,ricegl01,34985,88.7,24.8,3,2,All-Star
Glen Rice Jr.,ricegl02,152,-0.2,-0.1,0,0,Rotational
Glen Selbo,selbogl01,0,-0.2,0,0,0,Rotational
Glenn Hagan,hagangl01,25,0.1,0,0,0,Rotational
Glenn Hansen,hansegl01,1460,0.9,-0.4,0,0,Rotational
Glenn McDonald,mcdongl01,1493,1.1,-0.3,0,0,Rotational
Glenn Mosley,moslegl01,242,0.19999999999999998,-0.1,0,0,Rotational
Glenn Robinson,robingl01,25346,39.7,13.4,2,1,All-Star
Glenn Robinson III,robingl02,7346,10.8,0.19999999999999998,0,0,Rotational
Glynn Saulters,saultgl01,120,-0.2,0,0,0,Rotational
God Shammgod,shammgo01,146,-0.1,-0.2,0,0,Rotational
Goga Bitadze,bitadgo01,6034,20.7,4.6,0,0,Starter
Goo Kennedy,kennego01,6782,20.3,1.7999999999999998,0,0,Starter
Goose Ligon,ligongo01,16901,38.5,-0.1,1,0,All-Star
Goran Dragić,dragigo01,30846,65.2,17.3,1,1,All-Star
Gordan Giriček,giricgo01,13844,12.6,-1.7,0,0,Starter
Gordon Hayward,haywago01,26899,65,22.9,1,0,All-Star
Gorgui Dieng,dienggo01,14273,35.800000000000004,8.7,0,0,Starter
Gorham Getchell,getchgo01,0,-0.1,0,0,0,Rotational
Gradey Dick,dickgr01,3922,3.0999999999999996,-2,0,0,Rotational
Grady Lewis,lewisgr01,0,6.7,0,0,0,Rotational
Grady O'Malley,omallgr01,113,-0.3,0,0,0,Rotational
Grant Gondrezick,gondrgr01,1080,0.8,-0.3,0,0,Rotational
Grant Hill,hillgr01,34776,99.9,43.4,7,5,Superstar
Grant Jerrett,jerregr01,102,-0.2,-0.2,0,0,Rotational
Grant Long,longgr01,31155,66.6,11.1,0,0,All-Star
Grant Nelson,nelsogr02,35,0.1,0,0,0,Rotational
Grant Riller,rillegr01,27,0.1,0,0,0,Rotational
Grant Simmons,simmogr01,2516,5.1,0,0,0,Rotational
Grant Williams,willigr01,11551,20,0.8,0,0,Starter
Granville Waiters,waitegr01,2547,1.8,-0.9,0,0,Rotational
Grayson Allen,allengr01,11694,26.5,6.5,0,0,Starter
Greg Anderson,andergr01,14964,18.3,-4.6,0,0,Starter
Greg Anthony,anthogr01,17364,37,13.4,0,0,Starter
Greg Ballard,ballagr01,22073,53.9,18.1,0,0,All-Star
Greg Brown III,browngr01,773,0.30000000000000004,-0.6,0,0,Rotational
Greg Buckner,buckngr01,10895,20.7,2.9,0,0,Starter
Greg Bunch,bunchgr01,97,0.1,0,0,0,Rotational
Greg Butler,butlegr01,210,-0.3,-0.5,0,0,Rotational
Greg Deane,deanegr01,48,-0.1,-0.1,0,0,Rotational
Greg Dreiling,dreilgr01,4241,4.2,-3.4,0,0,Rotational
Greg Fillmore,fillmgr01,338,0.3,0,0,0,Rotational
Greg Foster,fostegr01,9416,6.7,-8.4,0,0,Rotational
Greg Graham,grahagr01,3143,2.1,-1.2,0,0,Rotational
Greg Grant,grantgr01,4768,2.9,-0.7,0,0,Rotational
Greg Griffin,griffgr01,422,-0.1,-0.5,0,0,Rotational
Greg Howard,howargr01,852,0.6,0,0,0,Rotational
Greg Hyder,hydergr01,1359,1.1,0,0,0,Rotational
Greg Jackson,jacksgr01,1604,-0.2,-1.1,0,0,Rotational
Greg Kelser,kelsegr01,6773,9.5,-5.55E-17,0,0,Rotational
Greg Kite,kitegr01,12162,5.8,-8.4,0,0,Starter
Greg Lee,leegr01,98,0.1,0,0,0,Rotational
Greg Minor,minorgr01,5144,8.2,0.6,0,0,Rotational
Greg Monroe,monrogr01,19385,55.8,16.3,0,0,All-Star
Greg Oden,odengr01,2028,7.3,0.8999999999999999,0,0,Rotational
Greg Ostertag,ostergr01,14753,33.8,5.1,0,0,Starter
Greg Smith,smithgr01,16135,28.8,-0.3,0,0,Starter
Greg Smith,smithgr02,1834,5.4,0.1,0,0,Rotational
Greg Stiemsma,stiemgr01,3048,6,0.39999999999999997,0,0,Rotational
Greg Stokes,stokegr01,384,0.3,-0.2,0,0,Rotational
Greg Sutton,suttogr01,2601,1.1,-1.2,0,0,Rotational
Greg Whittington,whittgr01,12,-0.1,0,0,0,Rotational
Greg Wittman,wittmgr01,593,-0.4,0,0,0,Rotational
Greivis Vásquez,vasqugr01,11299,16.2,2.6,0,0,Starter
Guerschon Yabusele,yabusgu01,4395,7.8,0.3,0,0,Rotational
Gui Santos,santogu01,2349,5.1,0.7,0,0,Rotational
Guillermo Díaz,diazgu01,18,0,0,0,0,Rotational
Gundars Vētra,vetragu01,89,0.1,0,0,0,Rotational
Gus Bailey,bailegu01,1346,0.9,0.5,0,0,Rotational
Gus Gerard,gerargu01,12335,16,0.6,1,0,All-Star
Gus Johnson,johnsgu01,20893,36.7,0,5,2,All-Star
Gus Williams,willigu01,25645,68,31.9,2,3,Superstar
Gustavo Ayón,ayongu01,2985,6.2,1.5,0,0,Rotational
Guy Manning,mannigu01,1274,0.9,0,0,0,Rotational
Guy Morgan,morgagu01,46,-0.1,0,0,0,Rotational
Guy Rodgers,rodgegu01,30209,32.9,0,4,0,All-Star
Guy Rucker,ruckegu01,4,0,0,0,0,Rotational
Guy Sparrow,sparrgu01,3425,-0.8,0,0,0,Rotational
Guy Williams,willigu02,144,0.1,0,0,0,Rotational
Ha Seung-Jin,seungha01,316,-0.2,-0.6,0,0,Rotational
Hakeem Olajuwon,olajuha01,44222,162.6,74.3,12,13,Superstar
Hakim Warrick,warriha01,12670,24.400000000000002,0.29999999999999993,0,0,Starter
Hal Crisler,crislha01,0,0.1,0,0,0,Rotational
Hal Greer,greerha01,39788,102.7,0,10,1,Superstar
Hal Hale,haleha01,1706,1,0,0,0,Rotational
Hal Jeter,jeterha01,19,0,0,0,0,Rotational
Hal Lear,learha01,14,0,0,0,0,Rotational
Hal Tidrick,tidriha01,0,5,0,0,0,Rotational
Hal Uplinger,uplinha01,268,0.1,0,0,0,Rotational
Hamady N'Diaye,ndiayha01,157,0.1,-0.2,0,0,Rotational
Hamed Haddadi,haddaha01,1378,1.7999999999999998,-0.9,0,0,Rotational
Hamidou Diallo,diallha01,6144,7.8,-0.1,0,0,Rotational
Hank Beenders,beendha01,0,2.8000000000000003,0,0,0,Rotational
Hank Biasatti,biasaha01,0,0.1,0,0,0,Rotational
Hank DeZonie,dezonha01,0,-0.1,0,0,0,Rotational
Hank Finkel,finkeha01,6866,13.5,-0.2,0,0,Rotational
Hank Lefkowitz,lefkoha01,0,-0.8,0,0,0,Rotational
Hank McDowell,mcdowha01,2362,2.7,-1.1,0,0,Rotational
Hank Rosenstein,rosenha01,0,9.2,0,0,0,Rotational
Hank Whitney,whitnha01,3924,3.9000000000000004,0,0,0,Rotational
